layer,metric,attack,rho,pval,n,family,q_per_attack,q_per_family,q_global,sig_per_attack,sig_per_family,sig_global
17,Batch_Cov_Trace,MIA_Hidden,-0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
17,Batch_Cov_Trace,SPV_MIA,0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
17,Batch_Cov_TopEig,Steering,-0.1357,0.6296,15,auss,0.9873,0.9577,0.9786,,,
17,Batch_Cov_TopEig,ICL,-0.5995,0.0182,15,auss,0.0415,0.0274,0.1626,*,*,
17,Batch_Cov_TopEig,GCG,-0.1685,0.5482,15,auss,0.9451,0.9546,0.9522,,,
17,Batch_Cov_TopEig,MIA,-0.1500,0.5936,15,auss,0.9988,1.0000,0.9689,,,
17,Batch_Cov_TopEig,MIA_MinK,-0.1273,0.7092,11,auss,0.9822,0.9762,0.9786,,,
17,Batch_Cov_TopEig,MIA_Ref,-0.4000,0.2229,11,auss,0.9785,0.9390,0.6833,,,
17,Batch_Cov_TopEig,MIA_Hidden,-0.3455,0.2981,11,auss,0.9958,0.9939,0.7835,,,
17,Batch_Cov_TopEig,SPV_MIA,0.4703,0.1443,11,auss,0.2071,0.1810,0.5305,,,
17,Reg_S_alpha_2,Steering,0.0220,0.9432,13,entropy,0.9873,0.9858,0.9916,,,
17,Reg_S_alpha_2,ICL,-0.0536,0.8619,13,entropy,0.8735,0.8785,0.9897,,,
17,Reg_S_alpha_2,GCG,-0.0829,0.7877,13,entropy,0.9451,0.9080,0.9786,,,
17,Reg_S_alpha_2,MIA,0.3407,0.2547,13,entropy,0.9988,0.7011,0.7334,,,
17,Reg_S_alpha_2,MIA_MinK,-0.1500,0.7001,9,entropy,0.9822,0.9120,0.9786,,,
17,Reg_S_alpha_2,MIA_Ref,0.5333,0.1392,9,entropy,0.9785,0.9794,0.5195,,,
17,Reg_S_alpha_2,MIA_Hidden,0.1667,0.6682,9,entropy,0.9958,0.9847,0.9786,,,
17,Reg_S_alpha_2,SPV_MIA,0.1333,0.7324,9,entropy,0.7657,0.7642,0.9786,,,
17,Reg_MeanCos,Steering,0.0055,0.9858,13,entropy,0.9877,0.9858,0.9974,,,
17,Reg_MeanCos,ICL,0.1834,0.5486,13,entropy,0.6150,0.6800,0.9522,,,
17,Reg_MeanCos,GCG,0.2456,0.4186,13,entropy,0.8468,0.7674,0.8814,,,
17,Reg_MeanCos,MIA,-0.3242,0.2799,13,entropy,0.9988,0.7011,0.7672,,,
17,Reg_MeanCos,MIA_MinK,0.3167,0.4064,9,entropy,0.9822,0.9120,0.8709,,,
17,Reg_MeanCos,MIA_Ref,-0.4333,0.2440,9,entropy,0.9785,0.9794,0.7231,,,
17,Reg_MeanCos,MIA_Hidden,-0.4000,0.2861,9,entropy,0.9958,0.8210,0.7717,,,
17,Reg_MeanCos,SPV_MIA,-0.2833,0.4600,9,entropy,0.5623,0.6260,0.9136,,,
17,Reg_MeanL2,Steering,-0.2198,0.4706,13,entropy,0.9873,0.9858,0.9242,,,
17,Reg_MeanL2,ICL,0.2258,0.4583,13,entropy,0.5330,0.6020,0.9136,,,
17,Reg_MeanL2,GCG,-0.0447,0.8848,13,entropy,0.9633,0.9613,0.9907,,,
17,Reg_MeanL2,MIA,-0.0714,0.8166,13,entropy,0.9988,0.9252,0.9786,,,
17,Reg_MeanL2,MIA_MinK,0.7500,0.0199,9,entropy,0.6582,0.4876,0.1709,,,
17,Reg_MeanL2,MIA_Ref,0.3833,0.3085,9,entropy,0.9785,0.9794,0.8031,,,
17,Reg_MeanL2,MIA_Hidden,-0.6000,0.0876,9,entropy,0.6972,0.4131,0.3993,,,
17,Reg_MeanL2,SPV_MIA,0.4000,0.2861,9,entropy,0.3676,0.4105,0.7717,,,
17,AnonDiff_S_alpha_2,Steering,-0.0769,0.8028,13,entropy,0.9873,0.9858,0.9786,,,
17,AnonDiff_S_alpha_2,ICL,-0.4967,0.0843,13,entropy,0.1332,0.1854,0.3881,,,
17,AnonDiff_S_alpha_2,GCG,-0.4306,0.1418,13,entropy,0.4027,0.3344,0.5261,,,
17,AnonDiff_S_alpha_2,MIA,0.3022,0.3156,13,entropy,0.9988,0.7292,0.8094,,,
17,AnonDiff_S_alpha_2,MIA_MinK,-0.3667,0.3317,9,entropy,0.9822,0.9120,0.8176,,,
17,AnonDiff_S_alpha_2,MIA_Ref,0.3500,0.3558,9,entropy,0.9785,0.9794,0.8276,,,
17,AnonDiff_S_alpha_2,MIA_Hidden,0.1667,0.6682,9,entropy,0.9958,0.9847,0.9786,,,
17,AnonDiff_S_alpha_2,SPV_MIA,0.6333,0.0671,9,entropy,0.1173,0.1189,0.3406,,,
17,AnonDiff_MeanCos,Steering,0.1813,0.5533,13,entropy,0.9873,0.9858,0.9522,,,
17,AnonDiff_MeanCos,ICL,0.7083,0.0067,13,entropy,0.0233,0.0583,0.0952,*,,
17,AnonDiff_MeanCos,GCG,0.5072,0.0769,13,entropy,0.3007,0.2615,0.3567,,,
17,AnonDiff_MeanCos,MIA,-0.4011,0.1744,13,entropy,0.9988,0.7011,0.5882,,,
17,AnonDiff_MeanCos,MIA_MinK,0.1167,0.7650,9,entropy,0.9822,0.9120,0.9786,,,
17,AnonDiff_MeanCos,MIA_Ref,0.0000,1.0000,9,entropy,1.0000,1.0000,1.0000,,,
17,AnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
17,AnonDiff_MeanCos,SPV_MIA,-0.8833,0.0016,9,entropy,0.0137,0.0120,0.0464,*,*,*
17,AnonDiff_MeanL2,Steering,-0.0549,0.8585,13,entropy,0.9873,0.9858,0.9897,,,
17,AnonDiff_MeanL2,ICL,0.2878,0.3403,13,entropy,0.4130,0.4830,0.8195,,,
17,AnonDiff_MeanL2,GCG,0.1308,0.6702,13,entropy,0.9451,0.8674,0.9786,,,
17,AnonDiff_MeanL2,MIA,-0.4341,0.1383,13,entropy,0.9988,0.7011,0.5195,,,
17,AnonDiff_MeanL2,MIA_MinK,0.3167,0.4064,9,entropy,0.9822,0.9120,0.8709,,,
17,AnonDiff_MeanL2,MIA_Ref,-0.2833,0.4600,9,entropy,0.9785,0.9794,0.9136,,,
17,AnonDiff_MeanL2,MIA_Hidden,-0.7167,0.0298,9,entropy,0.5979,0.3680,0.2128,,,
17,AnonDiff_MeanL2,SPV_MIA,-0.1667,0.6682,9,entropy,0.7201,0.7171,0.9786,,,
17,NormAnonDiff_S_alpha_2,Steering,-0.1648,0.5905,13,entropy,0.9873,0.9858,0.9684,,,
17,NormAnonDiff_S_alpha_2,ICL,-0.6123,0.0261,13,entropy,0.0516,0.0919,0.1979,,,
17,NormAnonDiff_S_alpha_2,GCG,-0.5614,0.0459,13,entropy,0.2945,0.2615,0.2813,,,
17,NormAnonDiff_S_alpha_2,MIA,0.3736,0.2086,13,entropy,0.9988,0.7011,0.6649,,,
17,NormAnonDiff_S_alpha_2,MIA_MinK,-0.2167,0.5755,9,entropy,0.9822,0.9120,0.9586,,,
17,NormAnonDiff_S_alpha_2,MIA_Ref,0.1000,0.7980,9,entropy,0.9821,0.9885,0.9786,,,
17,NormAnonDiff_S_alpha_2,MIA_Hidden,0.2333,0.5457,9,entropy,0.9958,0.9847,0.9522,,,
17,NormAnonDiff_S_alpha_2,SPV_MIA,0.7833,0.0125,9,entropy,0.0452,0.0371,0.1346,*,*,
17,NormAnonDiff_MeanCos,Steering,0.1813,0.5533,13,entropy,0.9873,0.9858,0.9522,,,
17,NormAnonDiff_MeanCos,ICL,0.7083,0.0067,13,entropy,0.0233,0.0583,0.0952,*,,
17,NormAnonDiff_MeanCos,GCG,0.5072,0.0769,13,entropy,0.3007,0.2615,0.3567,,,
17,NormAnonDiff_MeanCos,MIA,-0.4011,0.1744,13,entropy,0.9988,0.7011,0.5882,,,
17,NormAnonDiff_MeanCos,MIA_MinK,0.1167,0.7650,9,entropy,0.9822,0.9120,0.9786,,,
17,NormAnonDiff_MeanCos,MIA_Ref,0.0000,1.0000,9,entropy,1.0000,1.0000,1.0000,,,
17,NormAnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
17,NormAnonDiff_MeanCos,SPV_MIA,-0.8833,0.0016,9,entropy,0.0137,0.0120,0.0464,*,*,*
18,Centroid_Norm,Steering,0.2321,0.4051,15,auss,0.9873,0.9577,0.8709,,,
18,Centroid_Norm,ICL,0.7135,0.0028,15,auss,0.0121,0.0075,0.0538,*,**,
18,Centroid_Norm,GCG,0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,Centroid_Norm,MIA,-0.1429,0.6115,15,auss,0.9988,1.0000,0.9774,,,
18,Centroid_Norm,MIA_MinK,0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,Centroid_Norm,MIA_Ref,0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,Centroid_Norm,MIA_Hidden,0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,Centroid_Norm,SPV_MIA,-0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,Global_Coherence,Steering,0.2321,0.4051,15,auss,0.9873,0.9577,0.8709,,,
18,Global_Coherence,ICL,0.7135,0.0028,15,auss,0.0121,0.0075,0.0538,*,**,
18,Global_Coherence,GCG,0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,Global_Coherence,MIA,-0.1429,0.6115,15,auss,0.9988,1.0000,0.9774,,,
18,Global_Coherence,MIA_MinK,0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,Global_Coherence,MIA_Ref,0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,Global_Coherence,MIA_Hidden,0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,Global_Coherence,SPV_MIA,-0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,Batch_SecondMoment_TopEig,Steering,0.2357,0.3977,15,auss,0.9873,0.9577,0.8709,,,
18,Batch_SecondMoment_TopEig,ICL,0.7319,0.0019,15,auss,0.0114,0.0069,0.0483,*,**,*
18,Batch_SecondMoment_TopEig,GCG,0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,Batch_SecondMoment_TopEig,MIA,-0.1821,0.5159,15,auss,0.9988,1.0000,0.9373,,,
18,Batch_SecondMoment_TopEig,MIA_MinK,0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,Batch_SecondMoment_TopEig,MIA_Ref,0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,Batch_SecondMoment_TopEig,MIA_Hidden,0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,Batch_SecondMoment_TopEig,SPV_MIA,-0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,AUSS_L2,Steering,-0.2321,0.4051,15,auss,0.9873,0.9577,0.8709,,,
18,AUSS_L2,ICL,-0.7135,0.0028,15,auss,0.0121,0.0075,0.0538,*,**,
18,AUSS_L2,GCG,-0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,AUSS_L2,MIA,0.1429,0.6115,15,auss,0.9988,1.0000,0.9774,,,
18,AUSS_L2,MIA_MinK,-0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,AUSS_L2,MIA_Ref,-0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,AUSS_L2,MIA_Hidden,-0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,AUSS_L2,SPV_MIA,0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,AUSS_Cos2,Steering,-0.2357,0.3977,15,auss,0.9873,0.9577,0.8709,,,
18,AUSS_Cos2,ICL,-0.7319,0.0019,15,auss,0.0114,0.0069,0.0483,*,**,*
18,AUSS_Cos2,GCG,-0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,AUSS_Cos2,MIA,0.1821,0.5159,15,auss,0.9988,1.0000,0.9373,,,
18,AUSS_Cos2,MIA_MinK,-0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,AUSS_Cos2,MIA_Ref,-0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,AUSS_Cos2,MIA_Hidden,-0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,AUSS_Cos2,SPV_MIA,0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,AUSS_Jac,Steering,-0.2214,0.4277,15,auss,0.9873,0.9577,0.8883,,,
18,AUSS_Jac,ICL,-0.1986,0.4779,15,auss,0.5522,0.4948,0.9318,,,
18,AUSS_Jac,GCG,0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,AUSS_Jac,MIA,0.0321,0.9095,15,auss,0.9988,1.0000,0.9907,,,
18,AUSS_Jac,MIA_MinK,-0.3182,0.3403,11,auss,0.9822,0.9762,0.8195,,,
18,AUSS_Jac,MIA_Ref,0.2182,0.5192,11,auss,0.9785,0.9434,0.9373,,,
18,AUSS_Jac,MIA_Hidden,0.2455,0.4669,11,auss,0.9958,0.9939,0.9203,,,
18,AUSS_Jac,SPV_MIA,-0.1187,0.7281,11,auss,0.7657,0.7628,0.9786,,,
18,Batch_Cov_Trace,Steering,-0.2321,0.4051,15,auss,0.9873,0.9577,0.8709,,,
18,Batch_Cov_Trace,ICL,-0.7135,0.0028,15,auss,0.0121,0.0075,0.0538,*,**,
18,Batch_Cov_Trace,GCG,-0.0647,0.8189,15,auss,0.9451,0.9546,0.9786,,,
18,Batch_Cov_Trace,MIA,0.1429,0.6115,15,auss,0.9988,1.0000,0.9774,,,
18,Batch_Cov_Trace,MIA_MinK,-0.1364,0.6893,11,auss,0.9822,0.9762,0.9786,,,
18,Batch_Cov_Trace,MIA_Ref,-0.0545,0.8734,11,auss,0.9821,0.9434,0.9897,,,
18,Batch_Cov_Trace,MIA_Hidden,-0.0364,0.9155,11,auss,0.9958,0.9939,0.9907,,,
18,Batch_Cov_Trace,SPV_MIA,0.5982,0.0519,11,auss,0.0980,0.0970,0.2892,,,
18,Batch_Cov_TopEig,Steering,-0.1250,0.6571,15,auss,0.9873,0.9577,0.9786,,,
18,Batch_Cov_TopEig,ICL,-0.5995,0.0182,15,auss,0.0415,0.0274,0.1626,*,*,
18,Batch_Cov_TopEig,GCG,-0.0666,0.8135,15,auss,0.9451,0.9546,0.9786,,,
18,Batch_Cov_TopEig,MIA,-0.2071,0.4588,15,auss,0.9988,1.0000,0.9136,,,
18,Batch_Cov_TopEig,MIA_MinK,-0.0545,0.8734,11,auss,0.9822,0.9762,0.9897,,,
18,Batch_Cov_TopEig,MIA_Ref,-0.4364,0.1797,11,auss,0.9785,0.9390,0.6003,,,
18,Batch_Cov_TopEig,MIA_Hidden,-0.4000,0.2229,11,auss,0.9958,0.9939,0.6833,,,
18,Batch_Cov_TopEig,SPV_MIA,0.4064,0.2149,11,auss,0.2899,0.2510,0.6724,,,
18,Reg_S_alpha_2,Steering,0.0220,0.9432,13,entropy,0.9873,0.9858,0.9916,,,
18,Reg_S_alpha_2,ICL,-0.0536,0.8619,13,entropy,0.8735,0.8785,0.9897,,,
18,Reg_S_alpha_2,GCG,-0.0829,0.7877,13,entropy,0.9451,0.9080,0.9786,,,
18,Reg_S_alpha_2,MIA,0.3407,0.2547,13,entropy,0.9988,0.7011,0.7334,,,
18,Reg_S_alpha_2,MIA_MinK,-0.1500,0.7001,9,entropy,0.9822,0.9120,0.9786,,,
18,Reg_S_alpha_2,MIA_Ref,0.5333,0.1392,9,entropy,0.9785,0.9794,0.5195,,,
18,Reg_S_alpha_2,MIA_Hidden,0.1667,0.6682,9,entropy,0.9958,0.9847,0.9786,,,
18,Reg_S_alpha_2,SPV_MIA,0.1333,0.7324,9,entropy,0.7657,0.7642,0.9786,,,
18,Reg_MeanCos,Steering,-0.0165,0.9574,13,entropy,0.9873,0.9858,0.9916,,,
18,Reg_MeanCos,ICL,0.2173,0.4758,13,entropy,0.5521,0.6218,0.9318,,,
18,Reg_MeanCos,GCG,0.2456,0.4186,13,entropy,0.8468,0.7674,0.8814,,,
18,Reg_MeanCos,MIA,-0.3187,0.2886,13,entropy,0.9988,0.7011,0.7774,,,
18,Reg_MeanCos,MIA_MinK,0.3167,0.4064,9,entropy,0.9822,0.9120,0.8709,,,
18,Reg_MeanCos,MIA_Ref,-0.4333,0.2440,9,entropy,0.9785,0.9794,0.7231,,,
18,Reg_MeanCos,MIA_Hidden,-0.4000,0.2861,9,entropy,0.9958,0.8210,0.7717,,,
18,Reg_MeanCos,SPV_MIA,-0.2833,0.4600,9,entropy,0.5623,0.6260,0.9136,,,
18,Reg_MeanL2,Steering,-0.2637,0.3839,13,entropy,0.9873,0.9858,0.8563,,,
18,Reg_MeanL2,ICL,0.1834,0.5486,13,entropy,0.6150,0.6800,0.9522,,,
18,Reg_MeanL2,GCG,-0.0829,0.7877,13,entropy,0.9451,0.9080,0.9786,,,
18,Reg_MeanL2,MIA,-0.0330,0.9149,13,entropy,0.9988,0.9618,0.9907,,,
18,Reg_MeanL2,MIA_MinK,0.7500,0.0199,9,entropy,0.6582,0.4876,0.1709,,,
18,Reg_MeanL2,MIA_Ref,0.3833,0.3085,9,entropy,0.9785,0.9794,0.8031,,,
18,Reg_MeanL2,MIA_Hidden,-0.6000,0.0876,9,entropy,0.6972,0.4131,0.3993,,,
18,Reg_MeanL2,SPV_MIA,0.4000,0.2861,9,entropy,0.3676,0.4105,0.7717,,,
18,AnonDiff_S_alpha_2,Steering,0.0165,0.9574,13,entropy,0.9873,0.9858,0.9916,,,
18,AnonDiff_S_alpha_2,ICL,-0.5108,0.0745,13,entropy,0.1199,0.1710,0.3567,,,
18,AnonDiff_S_alpha_2,GCG,-0.4083,0.1660,13,entropy,0.4383,0.3681,0.5807,,,
18,AnonDiff_S_alpha_2,MIA,0.2253,0.4593,13,entropy,0.9988,0.7484,0.9136,,,
18,AnonDiff_S_alpha_2,MIA_MinK,-0.4833,0.1875,9,entropy,0.9822,0.9120,0.6175,,,
18,AnonDiff_S_alpha_2,MIA_Ref,0.3167,0.4064,9,entropy,0.9785,0.9794,0.8709,,,
18,AnonDiff_S_alpha_2,MIA_Hidden,0.2500,0.5165,9,entropy,0.9958,0.9847,0.9373,,,
18,AnonDiff_S_alpha_2,SPV_MIA,0.6000,0.0876,9,entropy,0.1424,0.1522,0.3993,,,
18,AnonDiff_MeanCos,Steering,0.1648,0.5905,13,entropy,0.9873,0.9858,0.9684,,,
18,AnonDiff_MeanCos,ICL,0.7224,0.0053,13,entropy,0.0190,0.0537,0.0809,*,,
18,AnonDiff_MeanCos,GCG,0.5072,0.0769,13,entropy,0.3007,0.2615,0.3567,,,
18,AnonDiff_MeanCos,MIA,-0.4066,0.1680,13,entropy,0.9988,0.7011,0.5807,,,
18,AnonDiff_MeanCos,MIA_MinK,0.1167,0.7650,9,entropy,0.9822,0.9120,0.9786,,,
18,AnonDiff_MeanCos,MIA_Ref,0.0000,1.0000,9,entropy,1.0000,1.0000,1.0000,,,
18,AnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
18,AnonDiff_MeanCos,SPV_MIA,-0.8833,0.0016,9,entropy,0.0137,0.0120,0.0464,*,*,*
18,AnonDiff_MeanL2,Steering,-0.0769,0.8028,13,entropy,0.9873,0.9858,0.9786,,,
18,AnonDiff_MeanL2,ICL,0.3245,0.2793,13,entropy,0.3520,0.4338,0.7662,,,
18,AnonDiff_MeanL2,GCG,0.1467,0.6324,13,entropy,0.9451,0.8674,0.9786,,,
18,AnonDiff_MeanL2,MIA,-0.3791,0.2014,13,entropy,0.9988,0.7011,0.6484,,,
18,AnonDiff_MeanL2,MIA_MinK,0.4333,0.2440,9,entropy,0.9822,0.9120,0.7231,,,
18,AnonDiff_MeanL2,MIA_Ref,-0.1667,0.6682,9,entropy,0.9821,0.9885,0.9786,,,
18,AnonDiff_MeanL2,MIA_Hidden,-0.7500,0.0199,9,entropy,0.5979,0.3680,0.1709,,,
18,AnonDiff_MeanL2,SPV_MIA,-0.1333,0.7324,9,entropy,0.7657,0.7642,0.9786,,,
18,NormAnonDiff_S_alpha_2,Steering,-0.1429,0.6415,13,entropy,0.9873,0.9858,0.9786,,,
18,NormAnonDiff_S_alpha_2,ICL,-0.5926,0.0328,13,entropy,0.0617,0.1019,0.2295,,,
18,NormAnonDiff_S_alpha_2,GCG,-0.5231,0.0666,13,entropy,0.3007,0.2615,0.3406,,,
18,NormAnonDiff_S_alpha_2,MIA,0.3791,0.2014,13,entropy,0.9988,0.7011,0.6484,,,
18,NormAnonDiff_S_alpha_2,MIA_MinK,-0.3000,0.4328,9,entropy,0.9822,0.9120,0.8883,,,
18,NormAnonDiff_S_alpha_2,MIA_Ref,0.1500,0.7001,9,entropy,0.9821,0.9885,0.9786,,,
18,NormAnonDiff_S_alpha_2,MIA_Hidden,0.2000,0.6059,9,entropy,0.9958,0.9847,0.9731,,,
18,NormAnonDiff_S_alpha_2,SPV_MIA,0.7667,0.0159,9,entropy,0.0470,0.0383,0.1464,*,*,
18,NormAnonDiff_MeanCos,Steering,0.1648,0.5905,13,entropy,0.9873,0.9858,0.9684,,,
18,NormAnonDiff_MeanCos,ICL,0.7224,0.0053,13,entropy,0.0190,0.0537,0.0809,*,,
18,NormAnonDiff_MeanCos,GCG,0.5072,0.0769,13,entropy,0.3007,0.2615,0.3567,,,
18,NormAnonDiff_MeanCos,MIA,-0.4066,0.1680,13,entropy,0.9988,0.7011,0.5807,,,
18,NormAnonDiff_MeanCos,MIA_MinK,0.1167,0.7650,9,entropy,0.9822,0.9120,0.9786,,,
18,NormAnonDiff_MeanCos,MIA_Ref,0.0000,1.0000,9,entropy,1.0000,1.0000,1.0000,,,
18,NormAnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
18,NormAnonDiff_MeanCos,SPV_MIA,-0.8833,0.0016,9,entropy,0.0137,0.0120,0.0464,*,*,*
19,Centroid_Norm,Steering,0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,Centroid_Norm,ICL,0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,Centroid_Norm,GCG,0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,Centroid_Norm,MIA,-0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,Centroid_Norm,MIA_MinK,0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,Centroid_Norm,MIA_Ref,0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,Centroid_Norm,MIA_Hidden,-0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
19,Centroid_Norm,SPV_MIA,-0.6621,0.0265,11,auss,0.0672,0.0822,0.1981,,,
19,Global_Coherence,Steering,0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,Global_Coherence,ICL,0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,Global_Coherence,GCG,0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,Global_Coherence,MIA,-0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,Global_Coherence,MIA_MinK,0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,Global_Coherence,MIA_Ref,0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,Global_Coherence,MIA_Hidden,-0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
19,Global_Coherence,SPV_MIA,-0.6621,0.0265,11,auss,0.0672,0.0822,0.1981,,,
19,Batch_SecondMoment_TopEig,Steering,0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,Batch_SecondMoment_TopEig,ICL,0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,Batch_SecondMoment_TopEig,GCG,0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,Batch_SecondMoment_TopEig,MIA,-0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,Batch_SecondMoment_TopEig,MIA_MinK,0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,Batch_SecondMoment_TopEig,MIA_Ref,0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,Batch_SecondMoment_TopEig,MIA_Hidden,-0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
19,Batch_SecondMoment_TopEig,SPV_MIA,-0.6621,0.0265,11,auss,0.0672,0.0822,0.1981,,,
19,AUSS_L2,Steering,-0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,AUSS_L2,ICL,-0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,AUSS_L2,GCG,-0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,AUSS_L2,MIA,0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,AUSS_L2,MIA_MinK,-0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,AUSS_L2,MIA_Ref,-0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,AUSS_L2,MIA_Hidden,0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
19,AUSS_L2,SPV_MIA,0.6621,0.0265,11,auss,0.0672,0.0822,0.1981,,,
19,AUSS_Cos2,Steering,-0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,AUSS_Cos2,ICL,-0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,AUSS_Cos2,GCG,-0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,AUSS_Cos2,MIA,0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,AUSS_Cos2,MIA_MinK,-0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,AUSS_Cos2,MIA_Ref,-0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,AUSS_Cos2,MIA_Hidden,0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
19,AUSS_Cos2,SPV_MIA,0.6621,0.0265,11,auss,0.0672,0.0822,0.1981,,,
19,AUSS_Jac,Steering,-0.2536,0.3618,15,auss,0.9873,0.9577,0.8361,,,
19,AUSS_Jac,ICL,-0.1986,0.4779,15,auss,0.5522,0.4948,0.9318,,,
19,AUSS_Jac,GCG,0.0412,0.8842,15,auss,0.9633,0.9646,0.9907,,,
19,AUSS_Jac,MIA,0.0250,0.9295,15,auss,0.9988,1.0000,0.9907,,,
19,AUSS_Jac,MIA_MinK,-0.3273,0.3259,11,auss,0.9822,0.9762,0.8163,,,
19,AUSS_Jac,MIA_Ref,0.2636,0.4334,11,auss,0.9785,0.9390,0.8883,,,
19,AUSS_Jac,MIA_Hidden,0.3273,0.3259,11,auss,0.9958,0.9939,0.8163,,,
19,AUSS_Jac,SPV_MIA,-0.0457,0.8939,11,auss,0.9042,0.9147,0.9907,,,
19,Batch_Cov_Trace,Steering,-0.1464,0.6025,15,auss,0.9873,0.9577,0.9731,,,
19,Batch_Cov_Trace,ICL,-0.7871,0.0005,15,auss,0.0112,0.0069,0.0369,*,**,*
19,Batch_Cov_Trace,GCG,-0.0745,0.7920,15,auss,0.9451,0.9546,0.9786,,,
19,Batch_Cov_Trace,MIA,0.0929,0.7420,15,auss,0.9988,1.0000,0.9786,,,
19,Batch_Cov_Trace,MIA_MinK,-0.2091,0.5372,11,auss,0.9822,0.9762,0.9499,,,
19,Batch_Cov_Trace,MIA_Ref,-0.2364,0.4841,11,auss,0.9785,0.9390,0.9318,,,
19,Batch_Cov_Trace,MIA_Hidden,0.0273,0.9366,11,auss,0.9958,0.9939,0.9907,,,
